session_id,customer_id,session_start_ts,session_end_ts,channel,landing_page,device,utm_source,utm_campaign
sess_000261,279,2026-05-20T20:39:00,2026-05-20T20:47:09,mobile_app,/category,mobile,google,back_to_school
sess_000262,,2026-05-28T14:53:58,2026-05-28T15:25:58,web,/home,mobile,organic,always_on
sess_000263,26,2026-03-31T12:52:31,2026-03-31T13:06:25,mobile_app,/product,desktop,google,holiday_2025
sess_000264,214,2025-10-31T17:35:13,2025-10-31T17:46:36,mobile_app,/promo,tablet,bing,back_to_school
sess_000265,419,2024-04-26T11:12:14,2024-04-26T11:17:17,mobile_app,/product,desktop,google,summer_clearance
sess_000266,,2024-07-06T12:26:36,2024-07-06T12:41:54,web,/cart,tablet,meta,holiday_2025
sess_000267,485,2025-06-12T20:12:42,2025-06-12T20:46:56,mobile_app,/category,desktop,google,summer_clearance
sess_000268,696,2025-07-30T15:54:07,2025-07-30T16:28:43,mobile_app,/category,mobile,bing,spring_sale
sess_000269,,2026-01-25T14:46:39,2026-01-25T15:16:01,mobile_app,/product,mobile,organic,summer_clearance
sess_000270,,2026-03-19T17:54:10,2026-03-19T18:30:03,web,/product,mobile,meta,holiday_2025
sess_000271,314,2025-02-15T12:47:23,2025-02-15T13:05:54,web,/cart,mobile,email,holiday_2025
sess_000272,,2025-08-28T19:19:09,2025-08-28T19:42:41,web,/cart,tablet,google,spring_sale
sess_000273,554,2025-10-02T16:01:04,2025-10-02T16:08:05,mobile_app,/category,desktop,organic,summer_clearance
sess_000274,37,2025-08-04T16:46:12,2025-08-04T16:47:41,web,/product,mobile,organic,always_on
sess_000275,550,2024-12-15T15:56:52,2024-12-15T16:08:25,mobile_app,/home,mobile,organic,spring_sale
sess_000276,250,2024-03-19T16:52:27,2024-03-19T16:57:33,mobile_app,/product,desktop,organic,holiday_2024
sess_000277,78,2025-08-29T13:34:02,2025-08-29T13:59:01,mobile_app,/home,mobile,organic,holiday_2024
sess_000278,525,2025-05-14T11:22:02,2025-05-14T11:38:26,mobile_app,/promo,mobile,bing,back_to_school
sess_000279,321,2024-03-06T14:14:11,2024-03-06T14:25:46,mobile_app,/cart,desktop,bing,summer_clearance
sess_000280,189,2025-03-08T14:52:54,2025-03-08T14:53:34,web,/product,desktop,bing,always_on
sess_000281,109,2026-03-17T09:31:40,2026-03-17T10:11:10,web,/promo,desktop,email,holiday_2025
sess_000282,,2024-03-12T11:01:52,2024-03-12T11:24:13,web,/cart,desktop,email,spring_sale
sess_000283,,2024-12-26T22:41:33,2024-12-26T22:47:51,mobile_app,/home,tablet,google,holiday_2024
sess_000284,470,2024-05-23T11:57:13,2024-05-23T11:59:57,mobile_app,/cart,tablet,email,back_to_school
sess_000285,281,2026-01-13T12:12:16,2026-01-13T12:38:54,mobile_app,/promo,desktop,email,back_to_school
sess_000286,,2024-09-21T14:53:13,2024-09-21T15:26:06,web,/home,desktop,google,always_on
sess_000287,156,2024-01-08T12:29:06,2024-01-08T12:55:27,web,/product,tablet,google,back_to_school
sess_000288,129,2024-09-10T19:41:53,2024-09-10T19:45:24,web,/promo,mobile,google,brand_search
sess_000289,,2024-01-04T09:05:08,2024-01-04T09:28:56,mobile_app,/promo,desktop,email,holiday_2024
sess_000290,,2026-01-21T18:18:06,2026-01-21T18:39:08,mobile_app,/cart,tablet,google,holiday_2024
sess_000291,242,2024-02-15T15:02:40,2024-02-15T15:20:47,mobile_app,/category,mobile,organic,back_to_school
sess_000292,360,2024-03-24T12:15:23,2024-03-24T12:32:03,mobile_app,/cart,tablet,google,summer_clearance
sess_000293,415,2024-06-05T18:34:56,2024-06-05T18:55:46,mobile_app,/home,desktop,email,holiday_2024
sess_000294,,2024-11-10T20:58:57,2024-11-10T21:38:41,web,/category,mobile,google,holiday_2025
sess_000295,,2024-08-19T13:35:06,2024-08-19T14:00:36,web,/promo,mobile,email,brand_search
sess_000296,412,2024-10-31T08:03:19,2024-10-31T08:38:26,mobile_app,/cart,desktop,email,back_to_school
sess_000297,322,2025-01-30T17:23:17,2025-01-30T17:42:11,mobile_app,/promo,mobile,meta,back_to_school
sess_000298,,2025-01-12T14:58:56,2025-01-12T15:03:48,mobile_app,/home,desktop,google,brand_search
sess_000299,26,2025-12-15T13:08:11,2025-12-15T13:10:18,web,/product,desktop,meta,holiday_2024
sess_000300,,2024-06-17T17:45:51,2024-06-17T18:04:38,web,/category,tablet,google,holiday_2024
sess_000301,,2024-05-19T20:11:02,2024-05-19T20:31:53,web,/category,desktop,email,summer_clearance
sess_000302,475,2024-10-31T21:05:43,2024-10-31T21:43:25,mobile_app,/promo,mobile,google,back_to_school
sess_000303,,2024-04-23T18:45:15,2024-04-23T19:16:01,web,/cart,desktop,google,holiday_2024
sess_000304,478,2024-04-11T18:13:24,2024-04-11T18:18:25,mobile_app,/promo,mobile,email,brand_search
sess_000305,167,2025-08-29T13:13:47,2025-08-29T13:38:55,mobile_app,/promo,mobile,bing,summer_clearance
sess_000306,,2026-04-08T13:20:40,2026-04-08T13:59:56,mobile_app,/product,desktop,google,summer_clearance
sess_000307,131,2025-03-07T22:03:18,2025-03-07T22:20:00,mobile_app,/category,desktop,email,holiday_2025
sess_000308,,2024-10-28T16:48:25,2024-10-28T16:50:58,mobile_app,/home,mobile,google,always_on
sess_000309,694,2024-06-06T13:47:51,2024-06-06T13:51:35,mobile_app,/promo,desktop,google,brand_search
sess_000310,104,2025-05-23T13:44:31,2025-05-23T14:24:01,mobile_app,/product,desktop,email,holiday_2025
sess_000311,,2024-01-02T21:27:12,2024-01-02T22:06:38,mobile_app,/product,mobile,google,spring_sale
sess_000312,618,2025-10-04T13:57:45,2025-10-04T14:10:25,mobile_app,/product,desktop,meta,spring_sale
sess_000313,,2026-05-16T21:58:16,2026-05-16T22:30:57,web,/promo,tablet,google,brand_search
sess_000314,,2025-02-09T16:15:58,2025-02-09T16:37:39,web,/promo,desktop,google,back_to_school
sess_000315,,2024-01-31T10:29:23,2024-01-31T10:54:28,mobile_app,/home,desktop,google,summer_clearance
sess_000316,,2025-08-26T13:01:15,2025-08-26T13:15:19,web,/cart,tablet,google,back_to_school
sess_000317,,2024-02-06T10:56:06,2024-02-06T11:04:50,mobile_app,/product,tablet,email,spring_sale
sess_000318,,2025-10-05T18:53:49,2025-10-05T19:13:47,mobile_app,/product,desktop,google,always_on
sess_000319,,2025-08-16T11:01:39,2025-08-16T11:30:51,mobile_app,/category,mobile,email,spring_sale
sess_000320,505,2025-03-01T14:55:03,2025-03-01T15:20:54,mobile_app,/category,tablet,email,spring_sale
sess_000321,,2024-09-24T13:21:40,2024-09-24T13:42:11,web,/category,desktop,google,holiday_2025
sess_000322,736,2025-10-03T20:13:04,2025-10-03T20:24:01,web,/promo,desktop,google,always_on
sess_000323,,2024-02-11T11:34:31,2024-02-11T12:07:01,web,/home,mobile,organic,holiday_2024
sess_000324,,2026-03-12T16:38:50,2026-03-12T17:14:25,mobile_app,/promo,mobile,google,always_on
sess_000325,306,2025-03-02T21:24:27,2025-03-02T21:59:33,web,/category,desktop,meta,back_to_school
sess_000326,68,2024-02-03T17:34:13,2024-02-03T17:49:55,web,/cart,desktop,bing,back_to_school
sess_000327,,2025-09-12T19:02:06,2025-09-12T19:20:49,mobile_app,/category,tablet,google,back_to_school
sess_000328,,2025-01-20T17:33:38,2025-01-20T18:09:32,web,/promo,mobile,google,holiday_2025
sess_000329,,2024-11-20T21:13:54,2024-11-20T21:47:29,mobile_app,/promo,desktop,google,brand_search
sess_000330,585,2024-12-10T20:14:42,2024-12-10T20:40:12,mobile_app,/category,desktop,google,summer_clearance
sess_000331,,2024-07-05T21:14:02,2024-07-05T21:25:27,web,/cart,tablet,email,brand_search
sess_000332,,2025-02-12T08:54:07,2025-02-12T09:27:58,mobile_app,/product,tablet,google,back_to_school
sess_000333,,2024-12-28T08:22:06,2024-12-28T08:59:33,mobile_app,/cart,desktop,google,summer_clearance
sess_000334,,2025-01-30T20:26:08,2025-01-30T20:46:39,mobile_app,/cart,mobile,bing,always_on
sess_000335,,2024-01-04T21:16:40,2024-01-04T21:23:07,web,/home,tablet,google,always_on
sess_000336,,2025-02-06T22:17:39,2025-02-06T22:25:01,mobile_app,/promo,mobile,google,brand_search
sess_000337,,2025-06-22T17:22:25,2025-06-22T17:40:54,web,/cart,mobile,organic,summer_clearance
sess_000338,,2024-04-02T15:31:48,2024-04-02T15:36:55,web,/cart,desktop,google,holiday_2024
sess_000339,264,2024-12-18T14:14:57,2024-12-18T14:29:30,web,/product,tablet,email,holiday_2025
sess_000340,173,2024-03-16T17:03:01,2024-03-16T17:05:27,mobile_app,/category,desktop,bing,spring_sale
sess_000341,399,2026-04-02T10:28:29,2026-04-02T10:54:27,mobile_app,/category,mobile,organic,holiday_2025
sess_000342,,2025-01-14T20:30:34,2025-01-14T21:03:08,web,/home,desktop,organic,holiday_2025
sess_000343,753,2024-11-14T16:18:11,2024-11-14T16:24:53,web,/cart,mobile,bing,always_on
sess_000344,,2024-06-01T09:45:39,2024-06-01T10:03:28,mobile_app,/cart,tablet,organic,holiday_2025
sess_000345,448,2026-05-19T18:05:12,2026-05-19T18:35:03,web,/cart,tablet,google,brand_search
sess_000346,78,2025-08-25T18:54:32,2025-08-25T19:33:33,web,/cart,desktop,organic,holiday_2025
sess_000347,,2025-12-05T20:08:28,2025-12-05T20:29:51,mobile_app,/product,desktop,email,holiday_2024
sess_000348,618,2024-09-01T21:48:13,2024-09-01T22:01:54,mobile_app,/home,desktop,bing,holiday_2025
sess_000349,560,2024-06-14T19:17:53,2024-06-14T19:29:49,mobile_app,/category,mobile,google,back_to_school
sess_000350,,2025-09-21T15:40:42,2025-09-21T15:56:49,mobile_app,/cart,desktop,bing,always_on
sess_000351,347,2024-10-28T14:16:30,2024-10-28T14:34:24,web,/category,desktop,google,spring_sale
sess_000352,641,2024-03-13T20:23:08,2024-03-13T20:34:45,web,/product,tablet,google,holiday_2025
sess_000353,746,2025-06-29T09:10:12,2025-06-29T09:39:35,mobile_app,/cart,desktop,email,always_on
sess_000354,104,2025-07-19T10:14:09,2025-07-19T10:30:40,web,/category,tablet,email,back_to_school
sess_000355,294,2025-12-28T10:11:20,2025-12-28T10:29:43,mobile_app,/cart,desktop,google,spring_sale
sess_000356,,2025-04-25T14:34:42,2025-04-25T14:42:02,web,/category,desktop,google,holiday_2024
sess_000357,300,2024-02-25T21:30:12,2024-02-25T21:34:24,web,/product,desktop,google,holiday_2024
sess_000358,777,2025-01-01T15:17:45,2025-01-01T15:41:31,mobile_app,/home,mobile,bing,summer_clearance
sess_000359,,2026-02-14T18:12:00,2026-02-14T18:16:55,mobile_app,/promo,mobile,meta,back_to_school
sess_000360,76,2025-04-04T16:05:53,2025-04-04T16:31:34,mobile_app,/cart,mobile,google,always_on
sess_000361,,2025-11-19T22:05:50,2025-11-19T22:36:06,mobile_app,/product,desktop,google,brand_search
sess_000362,96,2024-08-09T14:03:57,2024-08-09T14:12:02,mobile_app,/cart,desktop,google,brand_search
sess_000363,,2025-11-22T10:38:50,2025-11-22T10:58:33,web,/promo,mobile,organic,brand_search
sess_000364,101,2024-11-20T09:24:18,2024-11-20T09:44:28,web,/product,mobile,bing,spring_sale
sess_000365,14,2024-01-29T16:20:46,2024-01-29T16:36:26,mobile_app,/category,desktop,bing,holiday_2024
sess_000366,606,2026-02-18T17:25:44,2026-02-18T17:33:22,web,/promo,mobile,email,holiday_2025
sess_000367,232,2026-03-23T17:27:21,2026-03-23T18:07:00,web,/home,tablet,meta,spring_sale
sess_000368,79,2026-05-16T18:59:33,2026-05-16T19:31:14,mobile_app,/cart,mobile,organic,holiday_2025
sess_000369,,2025-11-28T09:27:54,2025-11-28T10:01:24,mobile_app,/cart,mobile,google,always_on
sess_000370,560,2025-08-12T16:57:27,2025-08-12T17:27:09,mobile_app,/home,tablet,meta,holiday_2025
sess_000371,,2024-07-01T08:12:35,2024-07-01T08:38:00,mobile_app,/cart,tablet,google,brand_search
sess_000372,296,2024-03-02T09:55:55,2024-03-02T10:19:16,web,/product,desktop,meta,holiday_2025
sess_000373,,2026-03-14T17:35:21,2026-03-14T17:41:47,web,/home,mobile,organic,brand_search
sess_000374,279,2026-02-26T21:31:54,2026-02-26T22:08:45,web,/promo,mobile,google,always_on
sess_000375,470,2024-09-15T17:57:25,2024-09-15T18:25:49,web,/cart,tablet,google,back_to_school
sess_000376,295,2024-01-25T10:12:06,2024-01-25T10:26:08,web,/cart,tablet,google,holiday_2025
sess_000377,226,2025-10-31T20:42:24,2025-10-31T21:06:13,mobile_app,/cart,desktop,google,spring_sale
sess_000378,173,2025-03-08T16:18:22,2025-03-08T16:23:11,mobile_app,/home,desktop,google,holiday_2025
sess_000379,194,2026-02-17T15:51:59,2026-02-17T16:28:54,web,/category,tablet,google,back_to_school
sess_000380,,2026-01-18T15:25:52,2026-01-18T15:29:42,mobile_app,/category,tablet,meta,summer_clearance
sess_000381,729,2025-07-30T10:09:22,2025-07-30T10:48:27,mobile_app,/category,mobile,meta,summer_clearance
sess_000382,369,2024-05-01T21:00:46,2024-05-01T21:39:41,web,/category,tablet,meta,summer_clearance
sess_000383,,2025-03-25T20:08:51,2025-03-25T20:11:55,mobile_app,/product,mobile,email,always_on
sess_000384,247,2024-01-16T13:36:31,2024-01-16T13:51:27,mobile_app,/product,tablet,google,holiday_2024
sess_000385,787,2026-03-04T12:23:50,2026-03-04T12:28:18,web,/home,tablet,meta,holiday_2025
sess_000386,,2026-04-20T10:36:16,2026-04-20T11:11:50,mobile_app,/home,mobile,email,always_on
sess_000387,,2025-03-05T15:09:37,2025-03-05T15:30:19,web,/promo,desktop,meta,brand_search
sess_000388,30,2024-08-05T15:44:39,2024-08-05T16:20:41,web,/product,mobile,google,spring_sale
sess_000389,173,2024-06-19T19:46:33,2024-06-19T20:23:35,web,/promo,mobile,email,brand_search
sess_000390,451,2026-03-26T15:00:49,2026-03-26T15:39:28,mobile_app,/home,desktop,google,always_on
sess_000391,291,2024-06-21T22:47:19,2024-06-21T22:59:27,web,/home,desktop,google,holiday_2025
sess_000392,,2025-08-10T11:51:09,2025-08-10T11:57:56,web,/cart,mobile,organic,brand_search
sess_000393,349,2024-09-27T21:02:02,2024-09-27T21:14:57,mobile_app,/category,mobile,google,brand_search
sess_000394,559,2025-08-26T16:13:06,2025-08-26T16:48:31,web,/category,mobile,google,spring_sale
sess_000395,658,2025-04-12T09:19:52,2025-04-12T09:57:08,web,/home,mobile,organic,back_to_school
sess_000396,,2024-12-19T08:50:55,2024-12-19T09:28:45,mobile_app,/product,tablet,email,holiday_2025
sess_000397,100,2026-04-08T19:25:33,2026-04-08T19:51:03,mobile_app,/product,tablet,email,always_on
sess_000398,,2025-12-19T20:19:26,2025-12-19T20:49:45,web,/category,desktop,google,brand_search
sess_000399,,2025-07-04T14:16:10,2025-07-04T14:39:20,mobile_app,/product,mobile,google,always_on
sess_000400,,2026-05-13T19:44:50,2026-05-13T20:18:18,mobile_app,/product,tablet,email,brand_search
sess_000401,154,2024-11-01T22:03:26,2024-11-01T22:33:29,mobile_app,/product,desktop,google,spring_sale
sess_000402,,2025-03-19T18:02:51,2025-03-19T18:10:02,mobile_app,/home,tablet,google,spring_sale
sess_000403,,2025-12-08T14:03:29,2025-12-08T14:30:56,web,/home,tablet,bing,holiday_2024
sess_000404,,2025-09-17T18:58:46,2025-09-17T19:10:13,web,/home,mobile,email,back_to_school
sess_000405,,2025-04-25T10:46:01,2025-04-25T10:57:01,web,/home,mobile,google,brand_search
sess_000406,,2024-02-05T22:37:08,2024-02-05T22:56:39,web,/promo,mobile,organic,back_to_school
sess_000407,719,2024-01-05T18:22:51,2024-01-05T18:52:55,mobile_app,/product,desktop,email,brand_search
sess_000408,,2025-02-07T19:07:45,2025-02-07T19:41:38,mobile_app,/cart,desktop,bing,holiday_2024
sess_000409,38,2025-11-22T11:04:33,2025-11-22T11:42:48,mobile_app,/home,mobile,google,holiday_2024
sess_000410,750,2024-05-25T08:13:28,2024-05-25T08:33:01,mobile_app,/cart,desktop,email,holiday_2025
sess_000411,,2024-03-19T18:27:43,2024-03-19T19:00:36,web,/home,mobile,google,spring_sale
sess_000412,237,2024-04-11T12:01:29,2024-04-11T12:39:55,mobile_app,/cart,mobile,email,summer_clearance
sess_000413,,2026-04-25T17:00:31,2026-04-25T17:04:45,web,/promo,mobile,google,holiday_2024
sess_000414,,2024-04-27T21:47:14,2024-04-27T22:05:39,mobile_app,/home,mobile,organic,back_to_school
sess_000415,323,2025-11-12T18:36:08,2025-11-12T18:45:13,mobile_app,/home,mobile,organic,back_to_school
sess_000416,723,2024-02-20T20:01:17,2024-02-20T20:35:49,mobile_app,/category,mobile,google,back_to_school
sess_000417,,2024-08-15T18:17:50,2024-08-15T18:42:59,mobile_app,/cart,desktop,email,holiday_2024
sess_000418,,2024-03-22T21:32:02,2024-03-22T21:38:30,web,/cart,desktop,google,back_to_school
sess_000419,612,2025-05-20T13:40:37,2025-05-20T14:13:31,mobile_app,/product,mobile,meta,back_to_school
sess_000420,407,2025-03-04T12:24:42,2025-03-04T12:53:50,mobile_app,/product,tablet,organic,spring_sale
sess_000421,,2024-08-13T12:44:32,2024-08-13T12:51:54,mobile_app,/home,desktop,google,back_to_school
sess_000422,262,2026-03-08T10:10:07,2026-03-08T10:39:20,mobile_app,/category,tablet,google,brand_search
sess_000423,,2025-11-26T12:46:18,2025-11-26T12:55:43,mobile_app,/home,desktop,google,back_to_school
sess_000424,343,2025-08-08T16:12:20,2025-08-08T16:15:35,web,/promo,tablet,google,holiday_2024
sess_000425,331,2025-01-09T09:48:18,2025-01-09T10:15:57,web,/promo,desktop,meta,holiday_2024
sess_000426,38,2024-12-27T11:39:29,2024-12-27T12:19:10,mobile_app,/cart,tablet,google,brand_search
sess_000427,37,2024-09-18T09:01:34,2024-09-18T09:05:16,mobile_app,/home,tablet,google,back_to_school
sess_000428,282,2024-10-05T22:23:07,2024-10-05T22:37:45,web,/category,tablet,organic,holiday_2025
sess_000429,575,2024-11-01T10:46:09,2024-11-01T10:49:27,mobile_app,/promo,mobile,google,summer_clearance
sess_000430,,2026-03-21T09:09:50,2026-03-21T09:16:46,mobile_app,/promo,tablet,bing,always_on
sess_000431,,2025-01-12T17:49:11,2025-01-12T18:07:48,mobile_app,/home,mobile,meta,back_to_school
sess_000432,121,2024-11-26T22:51:13,2024-11-26T23:17:25,web,/home,tablet,meta,brand_search
sess_000433,155,2024-01-01T11:08:35,2024-01-01T11:11:56,mobile_app,/category,tablet,google,holiday_2024
sess_000434,160,2024-03-13T22:18:17,2024-03-13T22:26:53,web,/cart,mobile,google,back_to_school
sess_000435,,2026-05-04T21:34:07,2026-05-04T21:38:45,mobile_app,/cart,tablet,meta,summer_clearance
sess_000436,178,2025-01-23T09:07:31,2025-01-23T09:23:51,web,/product,desktop,email,brand_search
sess_000437,372,2026-02-21T22:16:22,2026-02-21T22:19:32,mobile_app,/promo,tablet,meta,holiday_2024
sess_000438,,2024-08-17T09:12:42,2024-08-17T09:20:21,web,/home,tablet,bing,summer_clearance
sess_000439,,2024-11-13T11:16:45,2024-11-13T11:43:06,mobile_app,/category,tablet,google,summer_clearance
sess_000440,,2025-12-12T20:24:11,2025-12-12T20:29:51,mobile_app,/product,desktop,bing,holiday_2024
sess_000441,713,2024-01-03T09:53:18,2024-01-03T10:22:14,web,/home,mobile,organic,holiday_2025
sess_000442,382,2024-10-08T17:35:18,2024-10-08T17:53:13,web,/promo,desktop,meta,spring_sale
sess_000443,702,2024-01-29T15:18:33,2024-01-29T15:26:19,web,/product,desktop,google,always_on
sess_000444,,2024-09-07T14:58:39,2024-09-07T15:17:46,mobile_app,/product,desktop,email,spring_sale
sess_000445,,2025-11-20T08:28:42,2025-11-20T08:52:54,web,/product,mobile,google,holiday_2025
sess_000446,385,2026-01-25T11:32:27,2026-01-25T12:10:54,web,/category,desktop,organic,back_to_school
sess_000447,5,2026-02-24T16:31:39,2026-02-24T16:32:07,mobile_app,/category,desktop,organic,always_on
sess_000448,700,2025-09-02T08:30:55,2025-09-02T08:39:56,mobile_app,/cart,desktop,meta,holiday_2024
sess_000449,759,2025-02-17T15:12:06,2025-02-17T15:27:01,mobile_app,/category,tablet,email,holiday_2024
sess_000450,,2024-09-09T11:34:36,2024-09-09T12:06:15,mobile_app,/home,desktop,organic,spring_sale
sess_000451,761,2024-07-04T09:18:12,2024-07-04T09:43:00,web,/promo,desktop,email,back_to_school
sess_000452,791,2024-06-14T22:28:10,2024-06-14T23:03:26,web,/promo,tablet,google,brand_search
sess_000453,,2024-12-25T22:26:23,2024-12-25T22:52:47,web,/category,tablet,organic,holiday_2024
sess_000454,,2024-10-15T12:29:29,2024-10-15T12:31:05,web,/category,desktop,google,holiday_2024
sess_000455,,2025-06-19T22:10:39,2025-06-19T22:21:34,mobile_app,/category,desktop,google,brand_search
sess_000456,,2024-02-15T14:34:33,2024-02-15T14:56:12,web,/promo,desktop,organic,brand_search
sess_000457,,2026-04-15T22:51:39,2026-04-15T23:18:33,web,/cart,desktop,email,always_on
