spend_date,channel,campaign,utm_source,utm_campaign,spend_cents,impressions,clicks
2025-12-08,email,holiday_2025,email,holiday_2025,269348,38478,880
2025-12-09,google,back_to_school,google,back_to_school,74274,10610,55
2025-12-09,bing,back_to_school,bing,back_to_school,71865,17966,765
2025-12-09,meta,always_on,meta,always_on,307948,38493,1236
2025-12-10,google,back_to_school,google,back_to_school,459437,114859,707
2025-12-10,email,always_on,email,always_on,79696,9962,110
2025-12-11,google,back_to_school,google,back_to_school,460437,76739,1150
2025-12-11,bing,back_to_school,bing,back_to_school,316550,45221,1345
2025-12-11,meta,spring_sale,meta,spring_sale,197836,98918,3902
2025-12-11,email,holiday_2025,email,holiday_2025,254471,36353,1052
2025-12-12,google,holiday_2024,google,holiday_2024,495880,70840,582
2025-12-12,bing,summer_clearance,bing,summer_clearance,459601,114900,3277
2025-12-12,meta,summer_clearance,meta,summer_clearance,332028,55338,1058
2025-12-13,google,summer_clearance,google,summer_clearance,421612,52701,2449
2025-12-13,bing,holiday_2024,bing,holiday_2024,131879,65939,1397
2025-12-13,meta,spring_sale,meta,spring_sale,376055,47006,316
2025-12-13,email,back_to_school,email,back_to_school,120590,17227,860
2025-12-14,google,holiday_2024,google,holiday_2024,351913,87978,3551
2025-12-14,bing,holiday_2025,bing,holiday_2025,264121,52824,1385
2025-12-14,email,spring_sale,email,spring_sale,13172,6586,168
2025-12-15,meta,brand_search,meta,brand_search,146106,29221,1394
2025-12-15,email,back_to_school,email,back_to_school,431426,215713,3849
2025-12-16,bing,holiday_2025,bing,holiday_2025,456559,76093,2707
2025-12-17,meta,holiday_2024,meta,holiday_2024,254585,50917,1008
2025-12-17,email,always_on,email,always_on,137094,22849,455
2025-12-18,google,always_on,google,always_on,305142,152571,4967
2025-12-18,bing,summer_clearance,bing,summer_clearance,126768,63384,1835
2025-12-18,meta,summer_clearance,meta,summer_clearance,178077,35615,192
2025-12-18,email,holiday_2024,email,holiday_2024,268755,89585,1583
2025-12-19,google,back_to_school,google,back_to_school,240099,120049,4220
2025-12-19,bing,back_to_school,bing,back_to_school,441432,88286,4106
2025-12-20,bing,always_on,bing,always_on,293875,36734,1634
2025-12-20,meta,holiday_2024,meta,holiday_2024,246853,41142,839
2025-12-21,google,holiday_2024,google,holiday_2024,140563,46854,2067
2025-12-21,bing,brand_search,bing,brand_search,231581,46316,741
2025-12-21,email,brand_search,email,brand_search,477005,95401,4606
2025-12-22,google,summer_clearance,google,summer_clearance,18611,2658,19
2025-12-22,bing,holiday_2024,bing,holiday_2024,395758,131919,4245
2025-12-22,meta,spring_sale,meta,spring_sale,366603,73320,724
2025-12-23,google,back_to_school,google,back_to_school,83114,41557,1613
2025-12-23,bing,back_to_school,bing,back_to_school,418715,209357,8638
2025-12-25,google,back_to_school,google,back_to_school,340827,48689,1239
2025-12-25,bing,spring_sale,bing,spring_sale,154986,22140,1019
2025-12-25,meta,always_on,meta,always_on,192113,64037,3038
2025-12-25,email,spring_sale,email,spring_sale,248640,35520,223
2025-12-26,google,always_on,google,always_on,159657,19957,113
2025-12-26,bing,always_on,bing,always_on,80702,26900,982
2025-12-26,email,brand_search,email,brand_search,361283,51611,1890
2025-12-27,bing,holiday_2025,bing,holiday_2025,183524,61174,2875
2025-12-27,meta,always_on,meta,always_on,97080,12135,115
2025-12-27,email,holiday_2025,email,holiday_2025,167110,55703,2600
2025-12-28,google,holiday_2025,google,holiday_2025,44283,6326,277
2025-12-28,bing,always_on,bing,always_on,316008,63201,1602
2025-12-28,meta,back_to_school,meta,back_to_school,371356,123785,871
2025-12-29,google,spring_sale,google,spring_sale,18701,4675,45
2025-12-29,bing,always_on,bing,always_on,176659,35331,1141
2025-12-29,email,back_to_school,email,back_to_school,83015,16603,418
2025-12-30,bing,holiday_2024,bing,holiday_2024,30838,10279,479
2025-12-30,email,always_on,email,always_on,401519,80303,1965
2025-12-31,google,brand_search,google,brand_search,23097,11548,302
2025-12-31,bing,brand_search,bing,brand_search,411021,51377,1198
2025-12-31,meta,spring_sale,meta,spring_sale,415871,59410,1479
2025-12-31,email,spring_sale,email,spring_sale,26237,8745,370
2026-01-01,google,holiday_2024,google,holiday_2024,112882,56441,1395
2026-01-01,bing,holiday_2024,bing,holiday_2024,287441,95813,3937
2026-01-01,meta,spring_sale,meta,spring_sale,342653,171326,5460
2026-01-02,google,holiday_2024,google,holiday_2024,372473,53210,1862
2026-01-02,bing,holiday_2024,bing,holiday_2024,461643,57705,2666
2026-01-02,meta,back_to_school,meta,back_to_school,334820,41852,1322
2026-01-03,google,spring_sale,google,spring_sale,255667,51133,471
2026-01-04,google,holiday_2024,google,holiday_2024,441559,88311,1818
2026-01-04,bing,brand_search,bing,brand_search,12010,3002,55
2026-01-05,google,back_to_school,google,back_to_school,266003,33250,202
2026-01-05,bing,brand_search,bing,brand_search,445711,63673,2662
2026-01-05,meta,holiday_2025,meta,holiday_2025,16716,2388,79
2026-01-06,meta,back_to_school,meta,back_to_school,181038,36207,1076
2026-01-07,google,back_to_school,google,back_to_school,83191,13865,87
2026-01-07,email,back_to_school,email,back_to_school,372730,62121,2453
2026-01-08,meta,holiday_2025,meta,holiday_2025,140641,70320,1348
2026-01-08,email,brand_search,email,brand_search,403732,57676,672
2026-01-09,google,summer_clearance,google,summer_clearance,284661,47443,2357
2026-01-09,meta,holiday_2024,meta,holiday_2024,253486,63371,903
2026-01-10,google,brand_search,google,brand_search,337251,48178,2228
2026-01-10,bing,always_on,bing,always_on,471224,78537,3917
2026-01-10,meta,spring_sale,meta,spring_sale,135826,16978,457
2026-01-11,bing,spring_sale,bing,spring_sale,52839,26419,758
2026-01-11,meta,brand_search,meta,brand_search,242029,121014,3674
2026-01-11,email,holiday_2025,email,holiday_2025,233336,38889,1391
2026-01-12,bing,back_to_school,bing,back_to_school,478304,59788,2521
2026-01-12,meta,back_to_school,meta,back_to_school,173323,86661,2188
2026-01-12,email,summer_clearance,email,summer_clearance,330189,41273,1463
2026-01-13,bing,holiday_2024,bing,holiday_2024,478495,119623,5208
2026-01-13,meta,spring_sale,meta,spring_sale,72843,14568,267
2026-01-13,email,brand_search,email,brand_search,488981,61122,2120
2026-01-14,google,brand_search,google,brand_search,27090,3870,27
2026-01-14,bing,back_to_school,bing,back_to_school,22122,3687,97
2026-01-14,meta,spring_sale,meta,spring_sale,421488,210744,3588
2026-01-14,email,brand_search,email,brand_search,91295,22823,513
2026-01-15,bing,summer_clearance,bing,summer_clearance,37181,12393,410
2026-01-15,meta,back_to_school,meta,back_to_school,394799,56399,784
2026-01-15,email,spring_sale,email,spring_sale,353937,50562,1344
2026-01-16,google,spring_sale,google,spring_sale,106767,13345,628
2026-01-16,email,back_to_school,email,back_to_school,492366,164122,5858
2026-01-17,google,holiday_2024,google,holiday_2024,136611,45537,337
2026-01-17,bing,back_to_school,bing,back_to_school,70590,11765,261
2026-01-17,email,holiday_2024,email,holiday_2024,309183,38647,431
2026-01-18,bing,back_to_school,bing,back_to_school,296193,148096,2133
2026-01-18,meta,spring_sale,meta,spring_sale,159256,26542,1085
2026-01-19,google,back_to_school,google,back_to_school,188127,23515,883
2026-01-19,meta,always_on,meta,always_on,250198,125099,3280
2026-01-19,email,always_on,email,always_on,18415,9207,456
2026-01-20,google,summer_clearance,google,summer_clearance,39647,9911,179
2026-01-20,bing,holiday_2025,bing,holiday_2025,219638,36606,1798
2026-01-21,google,spring_sale,google,spring_sale,155119,22159,113
2026-01-21,bing,always_on,bing,always_on,102411,17068,391
2026-01-21,meta,holiday_2025,meta,holiday_2025,181069,90534,700
2026-01-21,email,back_to_school,email,back_to_school,185225,61741,1289
2026-01-22,google,summer_clearance,google,summer_clearance,39553,6592,101
2026-01-22,bing,holiday_2025,bing,holiday_2025,487419,69631,1583
2026-01-22,meta,holiday_2024,meta,holiday_2024,292236,48706,2308
2026-01-23,bing,spring_sale,bing,spring_sale,202818,33803,1296
2026-01-24,google,back_to_school,google,back_to_school,477088,119272,4940
2026-01-24,email,spring_sale,email,spring_sale,294723,36840,630
2026-01-25,bing,back_to_school,bing,back_to_school,166227,27704,1172
2026-01-26,bing,spring_sale,bing,spring_sale,255905,51181,2296
2026-01-26,meta,spring_sale,meta,spring_sale,278974,46495,2248
2026-01-26,email,spring_sale,email,spring_sale,434062,86812,3305
2026-01-27,bing,summer_clearance,bing,summer_clearance,469533,156511,1071
2026-01-27,meta,holiday_2025,meta,holiday_2025,191191,23898,552
2026-01-28,google,back_to_school,google,back_to_school,352905,117635,3132
2026-01-28,bing,holiday_2025,bing,holiday_2025,118060,23612,939
2026-01-28,meta,holiday_2025,meta,holiday_2025,328375,54729,275
2026-01-29,meta,holiday_2024,meta,holiday_2024,335296,55882,782
2026-01-30,bing,spring_sale,bing,spring_sale,250718,125359,1332
2026-01-30,meta,holiday_2024,meta,holiday_2024,377762,47220,246
2026-01-30,email,brand_search,email,brand_search,255064,63766,2367
2026-01-31,google,back_to_school,google,back_to_school,356204,59367,887
2026-01-31,meta,back_to_school,meta,back_to_school,480140,160046,5080
2026-02-01,google,always_on,google,always_on,46309,6615,127
2026-02-01,bing,always_on,bing,always_on,146230,48743,966
2026-02-01,meta,summer_clearance,meta,summer_clearance,59870,9978,71
2026-02-01,email,back_to_school,email,back_to_school,164769,54923,2187
2026-02-02,google,spring_sale,google,spring_sale,259571,32446,530
2026-02-02,email,holiday_2025,email,holiday_2025,95670,19134,445
2026-02-03,meta,holiday_2024,meta,holiday_2024,369633,92408,607
2026-02-03,email,always_on,email,always_on,491661,245830,11407
2026-02-04,google,brand_search,google,brand_search,11290,5645,188
2026-02-04,bing,back_to_school,bing,back_to_school,23834,11917,395
2026-02-05,google,spring_sale,google,spring_sale,104384,34794,464
2026-02-05,email,always_on,email,always_on,206261,25782,541
2026-02-06,google,holiday_2025,google,holiday_2025,465225,66460,1212
2026-02-06,email,holiday_2025,email,holiday_2025,324447,81111,1539
2026-02-07,email,always_on,email,always_on,276015,39430,599
2026-02-08,bing,summer_clearance,bing,summer_clearance,121327,24265,222
2026-02-09,google,spring_sale,google,spring_sale,499391,83231,783
2026-02-09,bing,holiday_2024,bing,holiday_2024,142890,20412,316
2026-02-10,google,back_to_school,google,back_to_school,470233,78372,1014
2026-02-10,email,summer_clearance,email,summer_clearance,19424,2428,118
2026-02-11,bing,brand_search,bing,brand_search,423614,52951,797
2026-02-11,meta,holiday_2024,meta,holiday_2024,461943,115485,3545
2026-02-12,google,holiday_2025,google,holiday_2025,486119,162039,3077
2026-02-12,meta,back_to_school,meta,back_to_school,426586,60940,1778
2026-02-12,email,always_on,email,always_on,439981,62854,367
2026-02-13,google,holiday_2024,google,holiday_2024,129754,21625,791
2026-02-14,google,always_on,google,always_on,454235,90847,3660
2026-02-14,bing,brand_search,bing,brand_search,67729,13545,568
2026-02-14,meta,holiday_2025,meta,holiday_2025,43983,10995,311
2026-02-14,email,holiday_2024,email,holiday_2024,22978,11489,302
2026-02-15,google,back_to_school,google,back_to_school,221867,110933,2775
2026-02-15,bing,brand_search,bing,brand_search,434621,86924,2854
2026-02-15,meta,holiday_2025,meta,holiday_2025,482877,96575,2274
2026-02-16,bing,spring_sale,bing,spring_sale,420853,52606,1886
2026-02-16,meta,spring_sale,meta,spring_sale,354054,88513,1452
2026-02-17,bing,always_on,bing,always_on,143975,35993,1653
2026-02-17,meta,brand_search,meta,brand_search,81740,13623,401
2026-02-18,bing,spring_sale,bing,spring_sale,31671,15835,269
2026-02-19,bing,summer_clearance,bing,summer_clearance,134682,22447,226
2026-02-19,meta,holiday_2025,meta,holiday_2025,206704,51676,296
2026-02-19,email,back_to_school,email,back_to_school,367004,61167,466
2026-02-20,google,holiday_2025,google,holiday_2025,190921,31820,1245
2026-02-20,bing,holiday_2025,bing,holiday_2025,21576,3596,123
2026-02-20,email,summer_clearance,email,summer_clearance,87570,14595,296
2026-02-21,google,holiday_2024,google,holiday_2024,290208,96736,4089
2026-02-21,meta,always_on,meta,always_on,481125,96225,4606
2026-02-22,meta,summer_clearance,meta,summer_clearance,336468,84117,1180
2026-02-23,google,always_on,google,always_on,80342,20085,435
2026-02-23,meta,always_on,meta,always_on,133008,16626,89
2026-02-23,email,spring_sale,email,spring_sale,187427,37485,1074
2026-02-24,bing,summer_clearance,bing,summer_clearance,146715,29343,1410
2026-02-24,meta,back_to_school,meta,back_to_school,158938,39734,1286
2026-02-25,meta,spring_sale,meta,spring_sale,154506,19313,138
2026-02-26,bing,spring_sale,bing,spring_sale,153117,30623,320
2026-02-27,google,holiday_2024,google,holiday_2024,496111,165370,6122
2026-02-27,meta,always_on,meta,always_on,172180,24597,425
2026-02-28,bing,summer_clearance,bing,summer_clearance,386677,48334,1276
2026-02-28,meta,brand_search,meta,brand_search,88442,11055,108
2026-03-01,bing,always_on,bing,always_on,89633,44816,1418
2026-03-01,meta,back_to_school,meta,back_to_school,306752,153376,3561
2026-03-01,email,holiday_2025,email,holiday_2025,356310,50901,1866
2026-03-02,google,always_on,google,always_on,464061,58007,1314
2026-03-02,bing,summer_clearance,bing,summer_clearance,156191,19523,605
2026-03-02,meta,always_on,meta,always_on,401920,50240,362
2026-03-02,email,brand_search,email,brand_search,236998,47399,1493
2026-03-03,meta,holiday_2025,meta,holiday_2025,371282,74256,3102
2026-03-04,google,holiday_2025,google,holiday_2025,68141,13628,332
2026-03-04,bing,always_on,bing,always_on,356478,59413,2508
2026-03-05,meta,brand_search,meta,brand_search,270037,135018,4491
2026-03-06,google,always_on,google,always_on,242225,80741,3879
2026-03-06,bing,summer_clearance,bing,summer_clearance,129335,32333,273
2026-03-06,meta,summer_clearance,meta,summer_clearance,17494,2915,24
2026-03-07,meta,holiday_2025,meta,holiday_2025,280545,40077,1075
2026-03-07,email,brand_search,email,brand_search,160899,80449,405
2026-03-08,google,brand_search,google,brand_search,170572,42643,403
2026-03-09,google,holiday_2025,google,holiday_2025,179618,44904,1508
2026-03-09,bing,brand_search,bing,brand_search,444765,63537,1534
2026-03-09,email,summer_clearance,email,summer_clearance,276241,55248,1176
2026-03-10,google,back_to_school,google,back_to_school,456721,228360,8766
2026-03-10,bing,back_to_school,bing,back_to_school,39265,4908,168
2026-03-10,email,summer_clearance,email,summer_clearance,5019,2509,101
2026-03-11,google,summer_clearance,google,summer_clearance,30039,5006,38
2026-03-11,bing,spring_sale,bing,spring_sale,134989,67494,1074
2026-03-11,email,holiday_2025,email,holiday_2025,91801,18360,905
2026-03-12,meta,brand_search,meta,brand_search,415631,138543,759
2026-03-12,email,summer_clearance,email,summer_clearance,192185,96092,971
2026-03-13,bing,back_to_school,bing,back_to_school,321501,53583,2635
2026-03-13,meta,holiday_2024,meta,holiday_2024,113161,14145,372
2026-03-13,email,summer_clearance,email,summer_clearance,7514,1502,38
2026-03-14,meta,always_on,meta,always_on,482727,96545,2288
2026-03-14,email,holiday_2025,email,holiday_2025,222920,74306,1451
2026-03-15,google,spring_sale,google,spring_sale,334842,41855,760
2026-03-15,bing,back_to_school,bing,back_to_school,219982,36663,656
2026-03-16,google,summer_clearance,google,summer_clearance,276556,34569,548
2026-03-16,bing,brand_search,bing,brand_search,188458,47114,1018
2026-03-16,meta,back_to_school,meta,back_to_school,189861,63287,1971
2026-03-17,google,always_on,google,always_on,242944,48588,596
2026-03-17,bing,brand_search,bing,brand_search,369986,73997,1357
2026-03-17,meta,spring_sale,meta,spring_sale,273655,34206,461
2026-03-18,bing,always_on,bing,always_on,25070,12535,133
2026-03-18,meta,holiday_2025,meta,holiday_2025,138426,17303,591
2026-03-18,email,always_on,email,always_on,440233,73372,2992
2026-03-19,email,always_on,email,always_on,335883,41985,1227
2026-03-20,email,brand_search,email,brand_search,236197,78732,873
2026-03-21,google,holiday_2025,google,holiday_2025,278476,39782,1338
2026-03-21,bing,holiday_2024,bing,holiday_2024,37000,6166,299
2026-03-21,meta,back_to_school,meta,back_to_school,274370,54874,1859
2026-03-21,email,brand_search,email,brand_search,28214,5642,67
2026-03-22,google,holiday_2025,google,holiday_2025,421572,84314,2238
2026-03-22,email,always_on,email,always_on,117867,19644,747
2026-03-23,bing,holiday_2024,bing,holiday_2024,34181,11393,103
2026-03-23,meta,summer_clearance,meta,summer_clearance,10096,1682,58
2026-03-23,email,back_to_school,email,back_to_school,393090,56155,1170
2026-03-24,google,brand_search,google,brand_search,116837,58418,2037
2026-03-24,bing,spring_sale,bing,spring_sale,92035,13147,560
2026-03-25,bing,holiday_2024,bing,holiday_2024,454053,64864,2521
2026-03-25,meta,back_to_school,meta,back_to_school,124911,31227,1001
2026-03-26,meta,always_on,meta,always_on,33808,8452,98
2026-03-27,bing,holiday_2025,bing,holiday_2025,363184,60530,740
2026-03-28,google,holiday_2024,google,holiday_2024,329176,41147,1064
2026-03-28,bing,always_on,bing,always_on,388100,77620,2004
2026-03-29,google,holiday_2024,google,holiday_2024,397965,66327,1151
2026-03-29,meta,holiday_2024,meta,holiday_2024,79348,15869,435
2026-03-30,meta,holiday_2025,meta,holiday_2025,493182,246591,3077
2026-03-31,google,holiday_2024,google,holiday_2024,441883,110470,2027
2026-03-31,bing,summer_clearance,bing,summer_clearance,344545,49220,1042
2026-03-31,meta,back_to_school,meta,back_to_school,307794,43970,1496
2026-03-31,email,holiday_2025,email,holiday_2025,311669,77917,1923
2026-04-01,google,spring_sale,google,spring_sale,470003,156667,6469
2026-04-01,bing,always_on,bing,always_on,499581,249790,4947
2026-04-01,email,spring_sale,email,spring_sale,111178,55589,335
2026-04-02,meta,holiday_2025,meta,holiday_2025,411776,137258,5005
2026-04-03,bing,always_on,bing,always_on,179055,59685,2048
2026-04-03,meta,summer_clearance,meta,summer_clearance,192920,38584,699
2026-04-04,google,summer_clearance,google,summer_clearance,105659,13207,305
2026-04-04,bing,spring_sale,bing,spring_sale,321985,40248,1870
2026-04-04,email,holiday_2025,email,holiday_2025,482540,60317,1060
2026-04-05,meta,brand_search,meta,brand_search,402845,201422,2206
2026-04-05,email,back_to_school,email,back_to_school,348326,69665,1500
2026-04-06,email,holiday_2024,email,holiday_2024,485395,69342,1853
2026-04-07,bing,holiday_2024,bing,holiday_2024,349592,69918,1703
2026-04-07,meta,holiday_2025,meta,holiday_2025,382038,76407,2348
2026-04-07,email,always_on,email,always_on,384029,64004,2042
2026-04-08,google,holiday_2025,google,holiday_2025,194198,48549,2337
2026-04-08,bing,always_on,bing,always_on,442496,63213,2083
2026-04-08,email,holiday_2024,email,holiday_2024,317479,63495,1294
2026-04-09,bing,holiday_2025,bing,holiday_2025,157232,22461,1056
2026-04-09,email,holiday_2025,email,holiday_2025,24891,3111,28
2026-04-10,google,brand_search,google,brand_search,239542,59885,1290
2026-04-10,bing,holiday_2025,bing,holiday_2025,414709,207354,7108
2026-04-10,meta,holiday_2025,meta,holiday_2025,111235,55617,1945
2026-04-10,email,brand_search,email,brand_search,278844,46474,841
2026-04-11,google,holiday_2024,google,holiday_2024,208665,69555,3419
2026-04-12,google,holiday_2025,google,holiday_2025,277119,138559,2682
2026-04-12,bing,brand_search,bing,brand_search,287975,71993,2735
2026-04-12,meta,holiday_2024,meta,holiday_2024,127706,15963,459
2026-04-13,bing,spring_sale,bing,spring_sale,32802,8200,353
2026-04-13,email,back_to_school,email,back_to_school,406572,135524,1536
2026-04-14,google,spring_sale,google,spring_sale,443006,63286,1708
2026-04-14,meta,holiday_2025,meta,holiday_2025,39829,6638,331
2026-04-15,meta,brand_search,meta,brand_search,195007,48751,556
2026-04-16,google,summer_clearance,google,summer_clearance,191658,95829,823
2026-04-16,meta,holiday_2025,meta,holiday_2025,285058,57011,1328
2026-04-17,bing,holiday_2025,bing,holiday_2025,203859,25482,518
2026-04-17,meta,back_to_school,meta,back_to_school,473634,236817,3769
2026-04-18,bing,brand_search,bing,brand_search,237637,39606,1593
2026-04-18,meta,always_on,meta,always_on,9591,1198,23
2026-04-19,bing,spring_sale,bing,spring_sale,314518,78629,3199
2026-04-19,meta,holiday_2024,meta,holiday_2024,85946,10743,234
2026-04-20,google,brand_search,google,brand_search,480216,80036,3592
2026-04-20,bing,summer_clearance,bing,summer_clearance,328505,109501,3099
2026-04-21,google,spring_sale,google,spring_sale,154772,77386,3726
2026-04-21,email,brand_search,email,brand_search,240221,60055,1756
2026-04-22,bing,summer_clearance,bing,summer_clearance,432197,108049,4904
2026-04-22,meta,spring_sale,meta,spring_sale,202688,33781,750
2026-04-22,email,holiday_2025,email,holiday_2025,465056,58132,358
2026-04-23,google,holiday_2025,google,holiday_2025,451191,150397,1325
2026-04-23,email,holiday_2024,email,holiday_2024,285250,57050,2417
2026-04-24,meta,summer_clearance,meta,summer_clearance,426173,213086,2892
2026-04-25,meta,holiday_2024,meta,holiday_2024,342957,114319,5140
2026-04-25,email,back_to_school,email,back_to_school,335236,111745,1079
2026-04-26,google,holiday_2024,google,holiday_2024,475660,158553,7134
2026-04-26,bing,brand_search,bing,brand_search,189082,63027,1750
2026-04-26,meta,brand_search,meta,brand_search,425283,70880,941
2026-04-26,email,always_on,email,always_on,37374,6229,307
2026-04-27,google,back_to_school,google,back_to_school,393842,98460,3604
2026-04-27,bing,brand_search,bing,brand_search,313577,156788,2661
2026-04-27,meta,holiday_2024,meta,holiday_2024,299962,49993,757
2026-04-27,email,holiday_2024,email,holiday_2024,331878,165939,3285
2026-04-28,meta,spring_sale,meta,spring_sale,117711,39237,657
2026-04-28,email,brand_search,email,brand_search,233364,116682,4310
2026-04-29,google,back_to_school,google,back_to_school,214673,42934,1532
2026-04-29,bing,back_to_school,bing,back_to_school,231502,115751,3259
2026-04-29,meta,back_to_school,meta,back_to_school,294242,36780,1298
2026-04-29,email,holiday_2025,email,holiday_2025,37077,9269,431
2026-04-30,bing,holiday_2025,bing,holiday_2025,85969,12281,324
2026-05-01,meta,spring_sale,meta,spring_sale,402382,80476,3464
2026-05-01,email,always_on,email,always_on,155730,19466,903
2026-05-02,meta,back_to_school,meta,back_to_school,51013,6376,53
2026-05-02,email,holiday_2024,email,holiday_2024,312158,44594,1838
2026-05-03,google,always_on,google,always_on,165844,55281,2015
2026-05-03,bing,brand_search,bing,brand_search,144642,20663,789
2026-05-03,meta,brand_search,meta,brand_search,223695,44739,841
2026-05-04,google,summer_clearance,google,summer_clearance,299606,37450,1024
2026-05-04,bing,always_on,bing,always_on,98554,49277,657
2026-05-04,meta,spring_sale,meta,spring_sale,56732,18910,305
2026-05-04,email,holiday_2024,email,holiday_2024,224550,37425,1188
2026-05-05,google,spring_sale,google,spring_sale,121279,17325,465
2026-05-05,bing,summer_clearance,bing,summer_clearance,95836,23959,343
2026-05-05,meta,always_on,meta,always_on,367573,52510,806
2026-05-05,email,holiday_2025,email,holiday_2025,213727,71242,3373
2026-05-06,meta,summer_clearance,meta,summer_clearance,480232,68604,1198
2026-05-07,google,summer_clearance,google,summer_clearance,277320,69330,353
2026-05-07,bing,spring_sale,bing,spring_sale,436216,87243,3601
2026-05-07,email,brand_search,email,brand_search,32894,8223,358
2026-05-08,google,holiday_2024,google,holiday_2024,192175,24021,1078
2026-05-08,bing,holiday_2024,bing,holiday_2024,465161,232580,6103
2026-05-09,google,back_to_school,google,back_to_school,411123,68520,3318
2026-05-09,meta,brand_search,meta,brand_search,108949,27237,873
2026-05-09,email,always_on,email,always_on,121823,20303,662
2026-05-10,google,holiday_2025,google,holiday_2025,308996,77249,918
2026-05-10,bing,spring_sale,bing,spring_sale,87470,12495,302
2026-05-10,meta,always_on,meta,always_on,388074,97018,2058
2026-05-10,email,brand_search,email,brand_search,55280,11056,199
2026-05-11,google,holiday_2025,google,holiday_2025,204128,102064,1840
2026-05-11,bing,back_to_school,bing,back_to_school,194443,97221,4440
2026-05-11,meta,summer_clearance,meta,summer_clearance,159729,31945,664
2026-05-11,email,holiday_2025,email,holiday_2025,418785,139595,5066
2026-05-12,google,brand_search,google,brand_search,84715,10589,383
2026-05-12,meta,spring_sale,meta,spring_sale,241642,60410,861
2026-05-12,email,back_to_school,email,back_to_school,494223,82370,1484
2026-05-13,bing,summer_clearance,bing,summer_clearance,423381,84676,3652
2026-05-14,google,always_on,google,always_on,235585,29448,852
2026-05-14,bing,spring_sale,bing,spring_sale,219186,27398,1131
2026-05-15,bing,brand_search,bing,brand_search,395308,65884,1018
2026-05-15,meta,holiday_2024,meta,holiday_2024,86794,12399,455
2026-05-15,email,always_on,email,always_on,264342,52868,1503
2026-05-16,bing,spring_sale,bing,spring_sale,343266,171633,7592
2026-05-16,meta,always_on,meta,always_on,404506,50563,615
2026-05-16,email,holiday_2024,email,holiday_2024,49512,16504,679
2026-05-17,google,summer_clearance,google,summer_clearance,133528,22254,436
2026-05-17,email,summer_clearance,email,summer_clearance,36628,12209,406
2026-05-18,google,brand_search,google,brand_search,89754,22438,605
2026-05-18,email,spring_sale,email,spring_sale,80291,16058,779
2026-05-19,google,spring_sale,google,spring_sale,8619,4309,152
2026-05-19,bing,holiday_2024,bing,holiday_2024,33990,5665,38
2026-05-19,email,brand_search,email,brand_search,276957,138478,4269
2026-05-21,google,summer_clearance,google,summer_clearance,149098,18637,867
2026-05-21,bing,holiday_2024,bing,holiday_2024,121583,30395,218
2026-05-21,meta,always_on,meta,always_on,66090,11015,457
2026-05-21,email,holiday_2025,email,holiday_2025,460975,65853,2983
2026-05-22,google,holiday_2024,google,holiday_2024,333858,83464,2810
2026-05-22,meta,brand_search,meta,brand_search,52068,13017,347
2026-05-22,email,brand_search,email,brand_search,447763,55970,2092
2026-05-23,google,summer_clearance,google,summer_clearance,110860,18476,106
2026-05-23,email,spring_sale,email,spring_sale,169086,84543,2984
2026-05-24,bing,back_to_school,bing,back_to_school,469024,156341,1734
2026-05-24,meta,spring_sale,meta,spring_sale,202472,25309,1108
2026-05-24,email,brand_search,email,brand_search,134051,33512,340
2026-05-25,google,always_on,google,always_on,384015,64002,819
2026-05-25,bing,brand_search,bing,brand_search,171736,21467,264
2026-05-26,google,summer_clearance,google,summer_clearance,246432,61608,2502
2026-05-26,bing,spring_sale,bing,spring_sale,151372,37843,562
2026-05-27,google,back_to_school,google,back_to_school,355249,88812,745
2026-05-27,bing,back_to_school,bing,back_to_school,151531,50510,1005
2026-05-27,meta,always_on,meta,always_on,79025,9878,444
2026-05-28,google,always_on,google,always_on,142615,23769,237
2026-05-28,bing,spring_sale,bing,spring_sale,171615,28602,951
2026-05-28,meta,holiday_2025,meta,holiday_2025,268612,53722,930
2026-05-29,bing,holiday_2024,bing,holiday_2024,129039,25807,1146
2026-05-29,email,summer_clearance,email,summer_clearance,292203,73050,1136
2026-05-30,bing,summer_clearance,bing,summer_clearance,46919,7819,209
2026-05-30,email,summer_clearance,email,summer_clearance,492950,123237,666
2026-05-31,google,holiday_2024,google,holiday_2024,43275,8655,348
2026-05-31,meta,spring_sale,meta,spring_sale,238371,59592,1232
2026-05-31,email,spring_sale,email,spring_sale,148848,37212,592
2026-06-01,meta,spring_sale,meta,spring_sale,287412,143706,2618
